Brand,CPU,GPU,RAM,Monitor,Resolution,Storage,OS,Weight,Price
DELL,Intel Core i5 11th Gen 1135G7 (2.40GHz),Intel Iris Xe Graphics,16GB,14.0 Inches,1920 x 1080,256 GB PCIe SSD,Windows 10 Pro 64-bit,None,740
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 10 Pro,4,697.79
HP,Intel Core i5-1135G7,Intel Iris Xe,8GB,15.6 Inches,1920 x 1080,256GB PCIe NVMe SSD,Windows 10 Pro,None,448.79
Lenovo,Intel Core i7-8550U (2.8GHz),Intel UHD Graphics 620,16GB,14 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,1297.2
LG,Intel Core i5-1340P,Intel HD Graphics,16GB,17 Inches,2560 x 1600,512GB SSD,Windows 11 Home,None,899.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,4,598.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,4,647.79
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,4,544.79
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,4,727.79
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,4,599.79
HP,Intel Core i3-1215U Processor,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,3 - 3.9 lbs.,519.99
Lenovo,Intel Core i7-8550U (2.8GHz),Intel Iris Xe,16GB,13.5 Inches,1920 x 1080,512GB SSD,Windows 10 Home,1.00 lbs,1821.14
Acer,Intel Core i7-1165G7,Intel Iris Xe Graphics,8GB,13.5 Inches,2256 x 1504,512GB NVMe SSD,Windows 11 Home,2.65 lbs.,623.68
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4060,32GB DDR5,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Home,4 - 4.9 lbs.,1549.99
Lenovo,Intel Core i3 12th Gen i3-1215U Quad-core (4 Core) 1.20 GHz,Intel UHD Graphics,8 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,None,624.1
HP,Intel Core i7-1165G7,Intel Iris Xe Graphics,64GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,3.75,899.99
HP,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,4.25,949.99
HP,Intel Core i7-13700HX,NVIDIA GeForce RTX 4070,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 10 Home,None,1999.99
HP,Intel Core i5-1245U,Intel Iris Xe Graphics,32GB DDR4,14 Inches,1920 x 1200,1TB SSD,Windows 10 Pro,3,999
HP,"Intel Core i7-1260P 12-Core (up to 4.70 GHz with Intel Turbo Boost Technology, 18 MB Smart cache, 4 Performance + 8 Efficient cores, 16 threads) ",,,,,,,4 - 4.9 lbs.,869.99
Lenovo,Intel Pentium Silver N5030 Processor,Intel UHD Graphics 605,8GB,11.6 Inches,1366 x 768,128 GB SSD,Windows 11 Home 64-bit,3.43 lbs,999
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,4,729
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,599.76
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,4,729
Lenovo,Intel Core i5-1035G1,Intel HD Graphics,12GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Pro,4 - 4.9 lbs.,577.79
Dell,Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 10 Pro,None,719.04
HP,Intel Core i5-1245U,Intel Iris Xe Graphics,32GB DDR4,14 Inches,1920 x 1200,2TB SSD,Windows 10 Pro,3,1049.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 10 Pro,4,649.99
HP,Intel Core i5-1245U,Intel Iris Xe Graphics,32GB,14 Inches,1920 x 1200,512GB SSD,Windows 10 Pro,3,899
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 10 Pro,4,729
HP,Intel Core i5-1135G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 10 Pro,4,666.79
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,4,729
Lenovo,Intel Core i7-9750H (2.60GHz),NVIDIA GeForce RTX 2060,16GB,17.3 Inches,1920 x 1080,1TB SSD,Windows 10 Home,1.00 lbs,2079.74
Dell,Intel Core i5-1135G7 Processor,Intel UHD Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,599.79
Lenovo,AMD Ryzen 5 5625U,  AMD Radeon Graphics,16GB,15.6 Inches,1920 x 1080,"512GB PCIe NVMe M.2 SSD (Dual-SSD Feature, One for Windows OS, One for Data Storage to make a more secure backup method)",Windows 10 Pro 64-bit,3.92 lbs,849.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 10 Pro,4,729
HP,Intel Core i5-1245U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,2TB SSD,Windows 10 Pro,3,999
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 10 Pro,4,729
HP,Intel Core i5-1245U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,1TB SSD,Windows 10 Pro,3,949
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 10 Pro,4,729
HP,Intel Core i7 11th Gen 1165G7 (2.80GHz),Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 10 / 11 Home 64-bit,None,875
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,12GB,14 Inches,1920 x 1080,512GB SSD,Windows 11 Home,3 - 3.9 lbs.,358
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,4,498.76
GIGABYTE,Intel Core i9 12th Gen 12900H (2.50GHz),NVIDIA GeForce RTX 3080 Ti,16GB,16 Inches,3840 x 2400,2TB SSD,Windows 11 Pro,5.07 lbs.,3203.85
Dell,Intel Core i7-1255U (10-Core) Processor,Intel Iris Xe Graphics,32GB DDR4 RAM,15.6 Inches,1920 x 1080,2TB PCIe NVMe M.2 SSD,Windows 11 Pro,None,1025
HP,Intel Core i5-1135G7,Intel Iris Xe,16GB,17.3 Inches,1920 x 1080,512GB PCIe NVMe SSD,Windows 11 Pro,None,674.99
HP,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4.25,865
HP,"Intel 10-Core i7-1355U Processor (2P+8E, Base Clock 3.7GHz, Max Boost Clock Up to 5.0GHz, 12MB SmartCache, 12 Threads)",Intel Iris Xe Graphics,16GB DDR5,"15.6 Inches FHD (1920 x 1080) IPS Touchscreen (Edge-to-edge Glass, Micro-edge), Integrated Intel Iris Xe Graphics",1920 x 1080,512GB SSD,Windows 11 Home,None,875
Dell,Intel Core i5-1035G1,Intel HD Graphics,32GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 11 Pro,3 - 3.9 lbs.,592.79
MSI,Intel Core i7-12700H,GeForce RTX 3060 (6GB dedicated GDDR6 graphics card),32GB,15.6 Inches,1920 x 1080,512GB PCIe 4.0 SSD,Windows 11 Pro,None,1389
Lenovo,AMD Ryzen 7 PRO 5850U,AMD Radeon Graphics,16 GB,13.3 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,None,729
Dell,Intel Core i3 11th Gen i3-1115G4 Dual-core (2 Core) 3 GHz,Intel HD Graphics,4 GB,14 Inches,1366 x 768,128 GB SSD,Windows 10 Home,None,489
ASUS,Intel i9-13980HX,NVIDIA GeForce RTX 4080,32 GB DDR5,18.5 Inches,2560 x 1440,2 TB PCIe NVMe SSD,Windows 11 Home,None,2759
Dell,"Intel 10-Core i7-1255U (2P+8E, Base Clock 3.5GHz, Max Boost Clock Up to 4.7GHz, 12MB SmartCache, 12 Threads)",Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,645
HP,Intel Core i7-1165G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,None,849.99
HP,Intel Core i7-1165G7,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,3.75,825
HP,Intel Core i7-1165G7,Intel Iris Xe Graphics,12GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,None,849
HP,Intel Core i7-1165G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,3.75,899.99
ASUS,AMD Ryzen 7 5700U,  AMD Radeon Graphics,8GB,13.3 Inches,1920 x 1080,512GB PCIe NVMe M.2 SSD,Windows 10 Home,2.50 lbs.,932.84
Lenovo,Intel Core i7-9750H (2.60GHz),NVIDIA GeForce RTX 2060,16GB,17.3 Inches,1920 x 1080,1TB SSD,Windows 10 Home,None,2262.86
HP,AMD Ryzen 5 PRO 5650U,AMD Radeon Graphics,16 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 10 Pro,None,699.99
HP,Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) 2.80 GHz,Intel HD Graphics 620,16 GB,14 Inches,1920 x 1080,512 GB SSD,Windows 10 Home,None,899.99
Lenovo,Intel Pentium Silver N6000 Processor,Intel UHD Graphics,12GB DDR4 2933MHz RAM,"15.6"" LCD with LED-Backlit Anti-Glare FHD (1920 x 1080) Display",,128GB eMMC TLC Solid State Drive + 1TB PCIe NVMe M.2 SSD,,None,425
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,8 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,514.79
HP,Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz,Intel HD Graphics 620,16 GB,14 Inches,1920 x 1080,512 GB SSD,Windows 10 Home,None,899
ASUS,Intel Core i3-1215U,Intel UHD Graphics,40GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Home,3 - 3.9 lbs.,639.99
Acer,AMD Ryzen 7 3700U,AMD Radeon RX Vega 10 Mobile Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,589.99
HP,Intel Core i5 (11th Gen) i5-1145G7,Intel Iris Xe Graphics,8 GB,14 Inches,1920 x 1080,256 GB M.2 SSD,Windows 10 Pro,None,879
MSI,Intel Core i7 12th Gen 12650H (2.30GHz),NVIDIA GeForce RTX 4060,16GB,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Home,4.96 lbs,1313.43
HP,Intel Core i5-1245U,Intel Iris Xe Graphics,32GB,14 Inches,1920 x 1200,512GB SSD,Windows 10 Pro,3,899
HP,Intel Core i3-1115G4,Intel UHD Graphics,12GB,15.6 Inches,1366 x 768,512GB SSD,Windows 11 Home,3 - 3.9 lbs.,528.49
Dell,Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.10 GHz,Intel Evo Platform,16 GB,14 Inches,1920 x 1200,256 GB SSD,Windows 10 Pro I,None,999.99
Dell,Intel Core i3,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,399.99
ASUS,Intel Core i9 12900H,NVIDIA GeForce RTX 3070 Ti,16GB DDR5,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,1795.98
Lenovo,AMD Ryzen 9 PRO 7940HS,AMD Radeon Graphics,8GB,16 Inches,3840 x 2400,1TB SSD,Windows 10 Home,lbs,1999
ASUS,Intel Core i3-1215U,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,3 - 3.9 lbs.,549.99
Dell,Intel Core i5,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,479.73
HP,Intel Core i5-1135G7 Quad-Core Processor,  Intel HD Graphics 620,32GB DDR4 RAM,17.3 Inches,1920 x 1080,512GB PCIe NVMe M.2 Solid State Drive,Windows 11 Home,None,715
ASUS,Intel Core i3-1215U,Intel UHD Graphics,40GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,3 - 3.9 lbs.,599.99
Dell,Intel Core i5-1235U,Intel UHD Graphics,8GB,16 Inches,1920 x 1200,512GB SSD,Windows 11 Home,None,625
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4050,64GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,4 - 4.9 lbs.,1279.99
Dell,Intel Core i5 8th Gen i5-8265U Quad-core (4 Core) 1.60 GHz,Intel UHD Graphics 620,8 GB,14 Inches,1366 x 768,128 GB SSD,Chrome OS,None,459.99
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4050,32GB,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Pro,4 - 4.9 lbs.,1199.99
HP,Intel Core i5-1245U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,2TB SSD,Windows 10 Pro,3,999
HP,Intel Core i5-1245U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,1TB SSD,Windows 10 Pro,3,925
HP,Intel Core i5-1245U,Intel Iris Xe Graphics,32GB DDR4,14 Inches,1920 x 1200,2TB SSD,Windows 10 Pro,3,1049
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4050,32GB,15.6 Inches,1920x1080,2TB PCIe SSD,Windows 11 Home,4 - 4.9 lbs.,1279.99
Acer,AMD Ryzen 7 3700U,AMD Radeon RX Vega 10 Mobile Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,589.99
Dell,Intel Core i5-1035G1,Intel HD Graphics,12GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Operating System (S mode),None,525
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,4,769
ASUS,Intel Core i3-1215U,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,3 - 3.9 lbs.,469.99
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4050,16GB,15.6 Inches,1920x1080,512GB PCIe SSD,Windows 11 Home,4 - 4.9 lbs.,1169
Dell,Intel Core i5-1235U,Intel UHD Graphics,8GB,16.0 Inches,1920 x 1200,512GB SSD,Windows 11 Home,None,625
Lenovo,Intel Core i3-1115G4,Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 11,3 - 3.9 lbs.,479.79
Dell,Intel Core i3 11th Gen 3.00GHz,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,469
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4050,32GB DDR4,"15.6"" FHD 144Hz Display",,1TB PCIe SSD,Windows 11,4 - 4.9 lbs.,1239.99
Dell,Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.10 GHz,Intel Evo Platform,16 GB,14 Inches,1920 x 1200,256 GB SSD,Windows 10 Pro,None,999.99
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4050,16GB,15.6 Inches,1920x1080,1TB PCIe SSD,Windows 11 Home,4 - 4.9 lbs.,1149.99
HP,AMD Ryzen 3 5425U Quad-core (4 Core),AMD Radeon Graphics,8 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 10 Home,None,876.69
ASUS,Intel Core i3-1215U,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Home,3 - 3.9 lbs.,459.99
ASUS,AMD Ryzen 9 7945HX,"GeForce RTX 4080 12GB GDDR6X Dual (Integrated+Dedicated) Graphics, VR Ready",64GB DDR5 SODIMM,"17.3"" 2K Quad HD (2560x1440) 240Hz Refresh Rate IPS-level Display; 330W Power Supply, 4-Cell 90 WHr Battery; Off Black Color",,"2x1TB PCIe NVMe SSD RAID 0 (2TB available storage); 1 x HDMI 2.1, 2 USB 3.2 Type-C Gen2, No Optical Drive, Headphone/Microphone Combo Jack. Windows 11 Pro-64., 1 Year Manufacturer warranty from Velztorm (Professionally upgraded by Velztorm)",,None,3129.99
ASUS,Intel Core i5-12500H,Intel HD Graphics 620,16GB,13.4 Inches,1920 x 1200,512GB PCIe SSD,Windows 11,2.47 lbs.,879.99
Dell,Intel Core i5-1135G7,Intel HD Graphics,32GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 11 Home,3 - 3.9 lbs.,539
LG,AMD Ryzen 7 5825U (2.00GHz),AMD Radeon Graphics,16GB,16 Inches,1920 x 1200,1TB PCIe SSD,Windows 11 Pro,3.52 lbs.,953.58
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,20 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Pro,None,635.79
Dell,Intel Core i5-1135G7 Quad Core Processor,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,None,425
Samsung,Intel Celeron,Intel HD Graphics,4GB,12.2 Inches,1920 x 1200,64GB eMMC Flash Memory,Chrome OS,None,324.99
Dell,Intel Core i5-1235U,Intel UHD Graphics,8GB,14.0 Inches,2.2K (2240x1400),512GB SSD,Windows 11 Home,None,639.99
ASUS,Intel Core i7-8550U,Intel Iris Plus Graphics 640,16GB,14.5 Inches,2.8K,512GB SSD,Windows 10 Home,None,929.99
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,16GB,16 Inches,3840 x 2400,512GB SSD,Windows 11 Pro,4.5,875
ASUS,Intel Celeron N4500,Intel UHD Graphics,4GB,14 Inches,1600 x 768,64GB eMMC + 256GB MicroSD,Windows 11 Home,3 - 3.9 lbs.,349.99
HP,12th Intel Core i7 12-core Processor,Intel Iris Xe Graphics,16GB DDR4 RAM,15.6 Inches,1920 x 1080,2TB PCIE Solid State Drive (Boot SSD),Windows 11 Home,4.02 lb,836
Dell,Intel Core i5-1135G7 Quad Core Processor,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,None,415
Lenovo,AMD Ryzen 9 PRO 7940HS,AMD Radeon Graphics,8GB,16 Inches,3840 x 2400,1TB SSD,Windows 10 Home,lbs,2099
MSI,Intel Core i5-12450H,NVIDIA GeForce RTX 4050,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,969.99
Lenovo,Intel Core i7-9750H (2.60GHz),NVIDIA GeForce RTX 2060,16GB,16 Inches,1920 x 1080,1TB SSD,Windows 10 Home,1.00 lbs,2317.49
Dell,Intel Core i5-1035G7,Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,478.79
Lenovo,AMD Ryzen 7 5700U,AMD Radeon Graphics,16GB,14.0 Inches,2240 x 1400,512GB SSD,Windows 11 Home,3.42,625
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,64GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,4,899.99
Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,1344.62
ASUS,Intel Core i7-12700H,NVIDIA GeForce RTX 4060,64GB,15.6 Inches,1920x1080,1TB SSD,Windows 11 Home,4 - 4.9 lbs.,1499.99
ASUS,Intel Core i9-12900H,NVIDIA GeForce RTX 3070 Ti,64GB DDR5,15.6 Inches,2560 x 1440,2TB SSD,Windows 11 Home,5 - 5.9 lbs.,2199.99
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 11 Pro,4,349.99
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,399.99
Dell,Intel Core i5-1235U,Intel Iris Xe Graphics,32GB,16 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,4.21,699.99
Dell,Intel Core i5-1135G7 Quad Core Processor,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro 64 Bit,4,574.79
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,775
HP,Intel Core i5-1335U (10-Core) Processor,Intel Iris Xe Graphics,16 GB,17.3 Inches,1920 x 1080,512 GB SSD,Windows 11 Home,None,651.19
HP,Intel Core i5-1135G7,AMD Radeon Graphics,32GB,17.3 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,5 - 5.9 lbs.,728.79
ASUS,Intel Core i7-13650HX,NVIDIA GeForce RTX 4060,64GB DDR5,16 Inches,1920 x 1080,2TB SSD,Windows 11 Home,5 - 5.9 lbs.,1779.99
Dell,Intel Core i5-1135G7 Quad Core Processor,Intel UHD Graphics,32GB DDR4 RAM,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro 64 Bit,4,636.79
Dell,Intel Core i7-1165G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,1TB HDD,Windows 1111th Gen,None,975
Dell,Intel Core i7-1355U,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,869.99
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,4,349.99
Dell,Intel Core i3-1115G4,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,4,449
Dell,Intel Core i5 12th Gen i5-1245U Deca-core (10 Core) 1.10 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,256 GB SSD,Windows 10 Pro,None,999.99
ASUS,Intel Core i7-12650H,NVIDIA GeForce RTX 3070,32GB DDR5,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Home,4 - 4.9 lbs.,1609.99
ASUS,Intel Celeron N4500,Intel UHD Graphics,4GB,14 Inches,1600 x 768,128GB MicroSD,Windows 11 Home,3 - 3.9 lbs.,369.99
Dell,Intel Core i5-1035G1,Intel UHD Graphics,8GB,15.6 Inches,1920x1080,256GB SSD,Windows 11 Home,None,449.99
ASUS,Intel Celeron N4500,Intel UHD Graphics,4GB,14 Inches,1600 x 768,256GB SSD,Windows 11 Home,3 - 3.9 lbs.,399.99
Dell,Intel Core i5-1035G1,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,256GB PCIe NVMe M.2 SSD,Windows 11 Pro,None,536.79
Lenovo,Intel Core i7-8550U (2.8GHz),Intel UHD Graphics 620,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,1.00 lbs,1024.91
Lenovo,Intel Core i5 11th Gen 1135G7 (2.40GHz),Intel Iris Xe Graphics,12 GB,15.6 Inches,1920 x 1080,256 GB PCIe SSD,Windows 11 in S mode,3.64 lbs.,586.79
HP,Intel Core i5-1335U,Intel Iris Xe Graphics,16GB,17.3 Inches,1920 x 1080,512GB SSD,Windows 11 Home,4 - 4.9 lbs.,627
ASUS,Intel Celeron N4500,Intel UHD Graphics,4GB,14 Inches,1600 x 768,128GB SSD,Windows 11 Home,3 - 3.9 lbs.,389.99
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,4,899.99
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,64GB DDR4 2666MHz,15.6 Inches,1920 x 1080,1TB PCIe NVMe M.2 SSD,Windows 11 Home,None,997.99
Dell,Intel Core i7-1165G7,Intel Iris Xe Graphics,8GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,4,920
Dell,Intel Core i5-1135G7 Quad Core Processor,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro 64 Bit,4,616.69
ASUS,Intel i9-13980HX,NVIDIA GeForce RTX 4080,32 GB DDR5,18.5 Inches,2560 x 1440,1 TB PCIe SSD,Windows 11 Home,None,2679
HP,Intel Core i5-10210U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1080,512GB PCIe SSD,Windows 10 Pro,2.91 lb,899.99
Dell,Intel Core i5-1135G7(Beats i7-1065G7), ,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,3 - 3.9 lbs.,528.49
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Home,None,399.99
HP,Intel Core i7-1255U,Intel Iris Xe,64GB,15.6 Inches,1920 x 1080,2TB PCIe NVMe SSD,Windows 11 Pro,None,1864.99
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,849
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,8GB,"17.3"" diagonal, FHD (1920 x 1080), IPS, anti-glare, 300 nits, 100% sRGB Microprocessor: Intel® Core™ i5-1135G7 (up to 4.2 GHz with Intel® Turbo Boost Technology, 8 MB L3 cache, 4 cores) Memory and Hard Drive: 8 GB DDR4-2666 MHz RAM (2 x 4 GB)+256 GB PCIe® NVMe™ M.2 SSD Other Features: Intel® Iris® X? Graphics,Wi-Fi 5 (1x1) (802.11a/b/g/n/ac) & Bluetooth® 4.2,HP True Vision 720p HD camera with integrated digital microphone Operation system: Windows 10 Home in S mode",,,,None,657
Dell,"Intel Core i5-1035G1 Quad-Core Processor (4 Cores, 6Mb Cache, 8 Threads, Base Frequency At 1.0 Ghz, Up To 3.6 Ghz At Maximum Turbo Speed) ",,,,,,,3 - 3.9 lbs.,566.79
Dell,Intel Core i3-1115G4,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 11 Pro,4,399.99
ASUS,Intel Core i7-12650H,NVIDIA GeForce RTX 3070,32GB DDR5,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Home,4 - 4.9 lbs.,1699.99
Dell,Intel Core i7-1165G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,599.99
HP,Intel 12th Generation Core i7-1255U,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Home,None,916
MSI,Intel Core i3 12th Gen 1215U (1.20GHz),Intel UHD Graphics,8GB,14 Inches,1920 x 1080,512GB SSD,Windows 11 Home,2.62 lbs.,756.73
Dell,"11th Gen Intel Core i5-1135G7 Quad-Core 2.40GHz Processor (8MB Intel Smart Cache, up to 4.20GHz) ",,,,1920 x 1080  ,,,None,469
